id,Response
141309,0
502177,0
377058,0
229684,0
470696,0
139692,0
385149,0
453189,0
363539,0
357504,0
183965,0
396855,0
270192,0
427871,0
292846,0
280189,0
76438,0
359934,0
128863,0
157450,0
248963,0
142641,0
166118,0
156921,0
215705,0
364306,0
225959,0
474539,0
451837,0
235711,0
56520,0
99705,0
241595,0
87596,0
42017,0
138637,0
290583,0
480301,0
52111,0
317995,0
483384,0
2832,0
252334,0
277365,0
56594,0
177700,0
457489,0
366662,0
241920,0
404290,0
26809,0
491735,0
31415,0
41231,0
408545,0
349732,0
306575,0
312961,0
33101,0
367862,0
225635,0
176312,0
126669,0
389107,0
409245,0
53252,0
154426,0
175520,0
328693,0
217270,0
237658,0
4659,0
401548,0
474559,0
277445,0
315733,0
31616,0
390899,0
144755,0
371133,0
92041,0
311092,0
167559,0
13282,0
298070,0
419894,0
41369,0
184361,0
137978,0
219219,0
365215,0
439145,0
170025,0
486434,0
490305,0
371130,0
460333,0
28540,0
421244,0
10100,0
430646,0
435609,0
458910,0
35502,0
26564,0
372370,0
36847,0
307034,0
224747,0
464751,0
360522,0
177616,0
394504,0
135750,0
46712,0
124243,0
164143,0
108216,0
260592,0
24510,0
187959,0
435306,0
86574,0
181434,0
112136,0
111370,0
346505,0
80778,0
317290,0
400506,0
408414,0
211729,0
507175,0
506364,0
333972,0
94600,0
141747,0
372892,0
120999,0
308105,0
352509,0
328306,0
391550,0
311561,0
280602,0
136620,0
23669,0
192579,0
419393,0
438816,0
366542,0
197592,0
66154,0
154931,0
285952,0
369998,0
304253,0
16358,0
480978,0
506242,0
265218,0
279707,0
121448,0
135042,0
465393,0
320357,0
410934,0
44475,0
334855,0
456112,0
191690,0
486919,0
249854,0
230431,0
478776,0
385047,0
248002,0
268177,0
272397,0
426141,0
146010,0
208360,0
153332,0
129262,0
472339,0
235119,0
497329,0
139801,0
35756,0
73546,0
224854,0
400745,0
380821,0
17050,0
252975,0
7014,0
402721,0
356625,0
4732,0
21763,0
262860,0
77498,0
502748,0
8229,0
472512,0
118107,0
232051,0
316657,0
17433,0
16887,0
124721,0
206861,0
376553,0
445831,0
273155,0
234192,0
166938,0
259942,0
80168,0
245873,0
4497,0
138597,0
218644,0
138066,0
185705,0
67291,0
358540,0
456049,0
43094,0
175204,0
414130,0
297149,0
378425,0
241623,0
120702,0
347010,0
208488,0
17178,0
479509,0
89802,0
7530,0
432315,0
317371,0
448053,0
72452,0
95523,0
175730,0
297535,0
367194,0
296944,0
191473,0
247880,0
96963,0
221846,0
145113,0
288085,0
122287,0
307689,0
14510,0
53474,0
452857,0
458899,0
155313,0
282732,0
284564,0
392156,0
275572,0
366507,0
341123,0
143613,0
349677,0
13477,0
140632,0
74829,0
239931,0
6021,0
181723,0
18763,0
53550,0
322960,0
994,0
163435,0
49432,0
91902,0
230037,0
104341,0
412019,0
75127,0
187125,0
88533,0
138986,0
109942,0
307592,0
217876,0
78659,0
162098,0
153924,0
244275,0
246008,0
16215,0
388517,0
117455,0
36962,0
335503,0
449979,0
342653,0
331092,0
106168,0
508102,0
273047,0
131845,0
147947,0
205490,0
222206,0
85074,0
255297,0
59886,0
417368,0
493243,0
417065,0
258937,0
13597,0
419871,0
253859,0
177325,0
452407,0
383826,0
251487,0
353513,0
6535,0
292490,0
128581,0
372036,0
328259,0
86233,0
169512,0
393933,0
252777,0
297670,0
29038,0
360391,0
181311,0
282838,0
265333,0
339413,0
217139,0
41005,0
474132,0
307993,0
445600,0
441075,0
328898,0
155595,0
128760,0
262937,0
442454,0
502676,0
168664,0
392917,0
228429,0
379295,0
26804,0
232508,0
498306,0
266364,0
104782,0
61879,0
73070,0
54425,0
306837,0
67334,0
152029,0
345648,0
216345,0
482290,0
170723,0
118704,0
497530,0
213210,0
77817,0
507530,0
290385,0
246898,0
78181,0
31199,0
479957,0
301374,0
476028,0
208263,0
170319,0
217107,0
158940,0
216735,0
37540,0
207446,0
415108,0
170798,0
369346,0
496159,0
117856,0
61998,0
346643,0
86263,0
323090,0
227254,0
376301,0
332746,0
53354,0
362076,0
141068,0
248777,0
45425,0
347652,0
103476,0
359570,0
293785,0
45293,0
221015,0
379291,0
118064,0
259357,0
11715,0
62113,0
26390,0
501576,0
123431,0
216698,0
151006,0
246571,0
59560,0
74453,0
346650,0
43446,0
139042,0
282354,0
124282,0
145569,0
434735,0
199656,0
134608,0
451658,0
17176,0
106609,0
349665,0
95115,0
101438,0
367137,0
31690,0
281441,0
453359,0
133180,0
482678,0
260792,0
137745,0
429725,0
318943,0
156618,0
204077,0
400573,0
345748,0
142360,0
247430,0
365189,0
477926,0
181796,0
216949,0
84758,0
197148,0
72507,0
358188,0
502577,0
56897,0
380974,0
240684,0
155945,0
432028,0
70041,0
92498,0
390068,0
398284,0
216860,0
61337,0
464161,0
471581,0
6117,0
215435,0
315150,0
501313,0
94578,0
119903,0
420144,0
249857,0
344152,0
100977,0
41460,0
79964,0
504596,0
120248,0
489955,0
287100,0
39751,0
185530,0
24281,0
116465,0
382746,0
236273,0
344897,0
47182,0
65909,0
5098,0
199900,0
90202,0
454952,0
470481,0
419743,0
312552,0
143235,0
448779,0
122656,0
41817,0
285717,0
471515,0
226186,0
199664,0
421392,0
15026,0
422989,0
314804,0
204575,0
197610,0
270186,0
334276,0
270636,0
23710,0
219600,0
329480,0
271598,0
451898,0
149379,0
325927,0
98795,0
146425,0
398831,0
215828,0
94025,0
337424,0
336263,0
390250,0
336732,0
492744,0
277802,0
243627,0
377619,0
279746,0
123426,0
172230,0
267637,0
446671,0
179090,0
146663,0
441007,0
128255,0
52472,0
293007,0
394718,0
355866,0
329648,0
506831,0
244113,0
62598,0
79251,0
192353,0
301966,0
215297,0
13221,0
296901,0
244630,0
142414,0
325601,0
466566,0
134950,0
277657,0
446736,0
97884,0
29646,0
20766,0
336578,0
98082,0
481749,0
40464,0
407849,0
393590,0
89870,0
342838,0
249242,0
32322,0
193009,0
475837,0
245951,0
297307,0
67603,0
479916,0
231219,0
69424,0
430316,0
187250,0
78975,0
228189,0
266884,0
259518,0
62406,0
152371,0
227155,0
229621,0
492369,0
133743,0
89331,0
343993,0
20880,0
62104,0
259561,0
444173,0
289827,0
182532,0
253440,0
292598,0
325448,0
374544,0
117557,0
345094,0
117315,0
96311,0
72663,0
419418,0
143744,0
148846,0
108688,0
232465,0
189186,0
419497,0
226554,0
383327,0
234074,0
156758,0
133545,0
32920,0
337908,0
299534,0
78059,0
58546,0
176934,0
50196,0
225483,0
136404,0
341913,0
491399,0
52431,0
200973,0
2947,0
113162,0
89895,0
205488,0
174117,0
171977,0
78828,0
103638,0
109527,0
469054,0
158154,0
312483,0
267479,0
339534,0
277301,0
45102,0
128837,0
448689,0
499854,0
193579,0
505610,0
341411,0
174495,0
269897,0
37703,0
212532,0
226497,0
44090,0
203744,0
360939,0
350206,0
491911,0
70246,0
76974,0
425404,0
198503,0
72020,0
448837,0
20851,0
249946,0
343585,0
324772,0
247850,0
117619,0
6641,0
504307,0
130824,0
159180,0
181192,0
279902,0
329766,0
175135,0
269388,0
146080,0
423133,0
104623,0
313338,0
353354,0
485481,0
251872,0
108808,0
237019,0
164432,0
399329,0
251640,0
177933,0
225718,0
336302,0
432797,0
226925,0
137249,0
70106,0
267074,0
393914,0
405192,0
424128,0
86423,0
193194,0
490244,0
389056,0
368624,0
214669,0
182314,0
192632,0
345293,0
23749,0
198211,0
215668,0
144796,0
368019,0
445472,0
331821,0
215408,0
74439,0
401329,0
333057,0
326861,0
182087,0
86822,0
208644,0
137095,0
140371,0
362845,0
460085,0
437108,0
184061,0
378245,0
17325,0
150648,0
488513,0
214139,0
57545,0
156371,0
295682,0
154071,0
218798,0
29098,0
406661,0
176297,0
64945,0
381127,0
177498,0
281602,0
403097,0
250811,0
58847,0
291331,0
185279,0
187369,0
13518,0
392201,0
343625,0
356601,0
136872,0
46030,0
49515,0
327789,0
316239,0
385419,0
412413,0
89026,0
106313,0
294337,0
364022,0
404044,0
228771,0
219599,0
451586,0
306905,0
335667,0
211121,0
290392,0
149086,0
293022,0
242881,0
490103,0
145954,0
397509,0
387435,0
98386,0
36702,0
212752,0
270389,0
31279,0
297826,0
265676,0
349798,0
51760,0
206479,0
46982,0
279870,0
454661,0
286110,0
171041,0
253890,0
196798,0
376435,0
37956,0
504684,0
8954,0
494096,0
27491,0
5527,0
242517,0
16083,0
63262,0
223003,0
101776,0
230182,0
229849,0
43279,0
417158,0
140887,0
227640,0
222371,0
186636,0
467842,0
69022,0
232358,0
437221,0
461981,0
442213,0
358101,0
82158,0
94683,0
223267,0
323272,0
8869,0
420109,0
257267,0
55995,0
65726,0
145936,0
368335,0
244533,0
105225,0
157917,0
316385,0
108419,0
448314,0
63121,0
67988,0
270773,0
250647,0
430891,0
119189,0
375892,0
390114,0
77234,0
207377,0
163132,0
115244,0
313454,0
207491,0
157401,0
166741,0
349252,0
93189,0
184087,0
229972,0
407188,0
298050,0
232464,0
184476,0
181964,0
390586,0
384703,0
299420,0
346806,0
390530,0
278032,0
65452,0
187654,0
100583,0
223588,0
21437,0
306991,0
335267,0
167020,0
294153,0
113850,0
339884,0
322811,0
41781,0
303819,0
395941,0
421200,0
469753,0
127095,0
311210,0
368561,0
179136,0
77580,0
339123,0
9227,0
216336,0
298583,0
203162,0
359611,0
175369,0
49528,0
139112,0
341116,0
190358,0
307472,0
336031,0
164111,0
457606,0
424421,0
197547,0
355523,0
172705,0
2373,0
465695,0
25214,0
294631,0
102014,0
61404,0
451958,0
246503,0
257975,0
152419,0
507671,0
249662,0
300360,0
314382,0
372910,0
207297,0
68927,0
127313,0
319317,0
488814,0
290775,0
453177,0
229789,0
368014,0
320702,0
377545,0
46266,0
351013,0
65379,0
283780,0
82634,0
145162,0
323435,0
317082,0
321128,0
219684,0
171978,0
299929,0
153117,0
83178,0
80030,0
254103,0
396423,0
317952,0
158941,0
155094,0
26664,0
346030,0
230608,0
449479,0
431552,0
215820,0
104085,0
452771,0
173564,0
313532,0
31847,0
431006,0
46278,0
67599,0
10680,0
11117,0
216855,0
186486,0
348381,0
54673,0
56354,0
332056,0
220418,0
285448,0
187247,0
373950,0
381601,0
36922,0
29397,0
287317,0
11137,0
294434,0
410925,0
167322,0
45255,0
382975,0
239562,0
439229,0
278229,0
142806,0
162485,0
67307,0
451849,0
177173,0
382366,0
339933,0
268251,0
187119,0
214132,0
460092,0
232996,0
20380,0
28141,0
97707,0
273898,0
283847,0
226591,0
196691,0
277485,0
335610,0
354997,0
382928,0
34333,0
189925,0
132126,0
310981,0
182005,0
95757,0
375925,0
104532,0
6994,0
398789,0
82494,0
308165,0
28892,0
81838,0
53384,0
159676,0
160449,0
364779,0
192979,0
184097,0
156814,0
460721,0
494212,0
93578,0
469020,0
259513,0
115298,0
160549,0
303995,0
8353,0
336515,0
90625,0
177295,0
238629,0
8075,0
62187,0
251842,0
442038,0
327215,0
79572,0
191084,0
368590,0
135151,0
70966,0
485949,0
53358,0
249252,0
975,0
458893,0
467972,0
405089,0
312912,0
212690,0
252707,0
427380,0
60634,0
120890,0
314816,0
77525,0
35007,0
443291,0
58211,0
63765,0
134297,0
378563,0
287356,0
140893,0
347731,0
67979,0
285904,0
136101,0
41688,0
46907,0
22168,0
266810,0
300441,0
490118,0
256068,0
170702,0
55353,0
444775,0
327353,0
359000,0
459629,0
342516,0
400101,0
269658,0
177841,0
40575,0
73963,0
275187,0
205115,0
80673,0
437808,0
60221,0
228919,0
345028,0
38918,0
284424,0
71285,0
4623,0
220868,0
380108,0
281195,0
249695,0
254808,0
256154,0
174272,0
467140,0
159056,0
365019,0
187744,0
298832,0
412805,0
135472,0
138024,0
243390,0
7776,0
465922,0
477410,0
200638,0
218811,0
342135,0
128213,0
363240,0
165903,0
294619,0
233050,0
198500,0
207407,0
63941,0
364542,0
28176,0
405540,0
276019,0
209960,0
386717,0
85069,0
330793,0
303504,0
306629,0
251123,0
306225,0
350061,0
234450,0
301992,0
292145,0
281381,0
185974,0
141985,0
241091,0
405323,0
72881,0
356079,0
478094,0
330491,0
388086,0
244511,0
133320,0
21593,0
74213,0
479259,0
101495,0
505589,0
397459,0
220288,0
461955,0
172866,0
90485,0
203042,0
342714,0
391757,0
410236,0
372916,0
343669,0
255224,0
152692,0
372234,0
16953,0
98535,0
125339,0
411167,0
390397,0
106011,0
194410,0
352573,0
439452,0
323315,0
80077,0
294054,0
27937,0
336540,0
249481,0
314628,0
72128,0
119236,0
219038,0
298532,0
190887,0
33848,0
323786,0
156776,0
106651,0
74926,0
2864,0
13038,0
65711,0
11315,0
388000,0
13331,0
462392,0
476072,0
342922,0
177170,0
31281,0
188486,0
180581,0
436752,0
49640,0
107568,0
378587,0
381673,0
195056,0
252044,0
406398,0
311840,0
374396,0
276452,0
180263,0
93638,0
338127,0
373606,0
45408,0
169720,0
108476,0
218540,0
61696,0
212602,0
145084,0
115295,0
389536,0
94731,0
317351,0
455698,0
355534,0
143562,0
494517,0
417340,0
10745,0
122505,0
122979,0
91855,0
211328,0
313693,0
51066,0
235228,0
418467,0
246286,0
355519,0
132309,0
175301,0
329912,0
506073,0
45419,0
89106,0
298930,0
179478,0
26337,0
159064,0
312682,0
503669,0
258395,0
349371,0
152965,0
15399,0
461092,0
168657,0
352642,0
197574,0
1651,0
297987,0
293348,0
254773,0
308162,0
418426,0
262132,0
230676,0
206647,0
375583,0
244269,0
180683,0
243789,0
122165,0
210503,0
279825,0
138400,0
468752,0
371782,0
67539,0
38443,0
367049,0
219472,0
472904,0
115704,0
358933,0
342611,0
61480,0
473426,0
38441,0
338872,0
319846,0
194278,0
190579,0
162189,0
265262,0
56709,0
233704,0
249712,0
171618,0
46906,0
48341,0
33339,0
300763,0
432771,0
117405,0
351557,0
40904,0
324962,0
382963,0
64407,0
346490,0
143161,0
32288,0
353460,0
45288,0
51753,0
276040,0
262973,0
397976,0
298502,0
2068,0
245380,0
166293,0
416249,0
352548,0
112740,0
11846,0
423199,0
316691,0
365096,0
462793,0
474962,0
46352,0
249555,0
321068,0
298887,0
143007,0
113692,0
247560,0
164764,0
4965,0
240269,0
208578,0
213201,0
39460,0
190169,0
273199,0
196897,0
387648,0
155467,0
402911,0
254406,0
259109,0
64049,0
230546,0
187489,0
39888,0
453638,0
309318,0
324817,0
116958,0
437730,0
265189,0
71613,0
440222,0
239339,0
171754,0
167694,0
150399,0
244102,0
47670,0
134643,0
465115,0
448970,0
318511,0
159179,0
157367,0
220264,0
172686,0
226813,0
408980,0
43286,0
169752,0
68264,0
489114,0
195089,0
328240,0
326144,0
284687,0
172364,0
427198,0
97784,0
436045,0
54862,0
35162,0
283039,0
443255,0
282894,0
393231,0
241987,0
148475,0
298328,0
408473,0
274829,0
12715,0
402516,0
337147,0
359404,0
176302,0
101280,0
308828,0
155790,0
39369,0
401374,0
487157,0
45687,0
276274,0
343758,0
280746,0
121237,0
18127,0
365399,0
438701,0
146468,0
230227,0
64147,0
165939,0
263510,0
264255,0
213916,0
267544,0
152039,0
340332,0
313528,0
202064,0
242740,0
258548,0
231689,0
119474,0
482706,0
265576,0
181353,0
1549,0
305494,0
386155,0
152957,0
383282,0
88967,0
135583,0
76566,0
188019,0
276094,0
278659,0
125645,0
106648,0
34542,0
374720,0
310197,0
128831,0
289592,0
333337,0
491161,0
342174,0
215275,0
229701,0
35144,0
212889,0
442254,0
345420,0
323734,0
118648,0
320656,0
57328,0
98916,0
439100,0
181596,0
404957,0
193366,0
102613,0
73129,0
178096,0
344559,0
78560,0
163952,0
194852,0
290161,0
253901,0
412170,0
381959,0
278030,0
283308,0
177171,0
160037,0
142148,0
70664,0
23973,0
288001,0
326668,0
74620,0
312390,0
154954,0
365919,0
319685,0
468299,0
479580,0
211888,0
153182,0
72952,0
211597,0
487416,0
369035,0
60076,0
445204,0
367720,0
190854,0
469380,0
219889,0
70382,0
181736,0
135430,0
351160,0
230787,0
312939,0
119796,0
45087,0
138602,0
500019,0
199645,0
87933,0
291011,0
268410,0
474506,0
127407,0
280957,0
82050,0
21276,0
126141,0
404937,0
241537,0
251573,0
59407,0
362103,0
230888,0
494562,0
334590,0
291819,0
368616,0
69684,0
4436,0
456976,0
226608,0
215340,0
218704,0
15935,0
214300,0
465992,0
109403,0
37397,0
71290,0
242312,0
45754,0
219366,0
177398,0
271516,0
58894,0
8639,0
253688,0
97790,0
86874,0
112870,0
20755,0
417977,0
372976,0
159480,0
447849,0
326391,0
345803,0
250405,0
99193,0
154531,0
355084,0
694,0
258581,0
149232,0
83177,0
186617,0
373470,0
390890,0
114719,0
182970,0
23936,0
166615,0
260817,0
417676,0
251453,0
26810,0
492812,0
78049,0
158437,0
266389,0
155299,0
16655,0
503843,0
248505,0
109023,0
307842,0
501476,0
42833,0
495751,0
199849,0
354632,0
307831,0
224197,0
246512,0
55439,0
121091,0
400401,0
17329,0
374906,0
430974,0
161699,0
284637,0
205191,0
84305,0
400343,0
260100,0
124615,0
211433,0
292070,0
73925,0
121973,0
81827,0
261638,0
92621,0
202309,0
124646,0
190120,0
200090,0
223790,0
40998,0
145338,0
319393,0
235164,0
415728,0
437883,0
458227,0
484886,0
334467,0
479213,0
454482,0
89217,0
346842,0
441109,0
258862,0
376425,0
148835,0
385199,0
418868,0
67872,0
251905,0
188218,0
35697,0
303880,0
54314,0
339857,0
37849,0
252850,0
359572,0
457847,0
58174,0
273911,0
310512,0
382232,0
169199,0
379401,0
14591,0
180995,0
200542,0
330410,0
35496,0
310438,0
200271,0
161473,0
120781,0
404861,0
297251,0
264570,0
22415,0
225442,0
368273,0
106994,0
133548,0
202716,0
279001,0
490918,0
25234,0
361626,0
165197,0
220977,0
467942,0
203452,0
203262,0
11501,0
483107,0
370987,0
237384,0
287864,0
168076,0
5850,0
443220,0
229680,0
215463,0
296896,0
361595,0
129285,0
222861,0
176547,0
133146,0
59387,0
367839,0
111420,0
50317,0
361276,0
88400,0
428220,0
322433,0
106703,0
148079,0
195224,0
96635,0
91526,0
74767,0
367587,0
430347,0
277348,0
119058,0
211291,0
393056,0
307707,0
485776,0
314067,0
468281,0
221805,0
119202,0
135879,0
277568,0
99329,0
260276,0
41120,0
70610,0
188070,0
5382,0
508014,0
444555,0
342870,0
415489,0
238673,0
31513,0
42493,0
222877,0
417280,0
52800,0
233610,0
347596,0
427854,0
232562,0
92651,0
235843,0
343080,0
273022,0
195343,0
164770,0
117631,0
172764,0
305213,0
100042,0
293731,0
350046,0
161310,0
234500,0
224349,0
251294,0
396163,0
229860,0
93701,0
278173,0
504466,0
467763,0
111174,0
180555,0
15794,0
207408,0
139603,0
469433,0
117373,0
68362,0
18784,0
145481,0
163069,0
444802,0
131121,0
106671,0
330072,0
332919,0
310196,0
115884,0
172210,0
249391,0
49115,0
291323,0
176230,0
472070,0
429884,0
209592,0
232368,0
94495,0
221432,0
81860,0
64844,0
319166,0
180376,0
388735,0
385607,0
134221,0
39937,0
261540,0
175712,0
450367,0
335716,0
96538,0
305995,0
218836,0
162856,0
114349,0
171533,0
171784,0
16933,0
482817,0
461581,0
104459,0
401470,0
26098,0
98272,0
365750,0
31391,0
282831,0
319743,0
319880,0
148900,0
283916,0
94881,0
202899,0
345779,0
491974,0
231549,0
52695,0
27972,0
466832,0
282849,0
170544,0
502442,0
221292,0
162922,0
191929,0
172898,0
46130,0
262658,0
73668,0
159947,0
492877,0
82473,0
135677,0
20947,0
104187,0
84379,0
469500,0
296607,0
202032,0
291005,0
57263,0
67843,0
173681,0
207612,0
498037,0
92715,0
205642,0
113035,0
109888,0
230383,0
96993,0
169534,0
165757,0
352271,0
261846,0
428883,0
106691,0
125750,0
86129,0
307741,0
359789,0
501609,0
196657,0
330309,0
424215,0
341307,0
175674,0
38516,0
472374,0
192193,0
28499,0
137038,0
302760,0
191857,0
319955,0
100971,0
60991,0
196268,0
179258,0
394140,0
6831,0
80055,0
222278,0
246185,0
186482,0
353237,0
208893,0
112531,0
484124,0
100995,0
356648,0
338944,0
485852,0
445071,0
453852,0
93999,0
224507,0
173855,0
293529,0
441306,0
252822,0
133262,0
214575,0
465570,0
395756,0
26524,0
311091,0
229873,0
245049,0
422420,0
340499,0
195989,0
21551,0
316151,0
307639,0
101687,0
20711,0
236281,0
254223,0
251055,0
465921,0
341972,0
166576,0
313994,0
424627,0
167639,0
73775,0
257417,0
456154,0
72314,0
123211,0
404795,0
282877,0
292097,0
484653,0
237329,0
344541,0
116844,0
194837,0
216578,0
359276,0
378314,0
291688,0
175542,0
389841,0
262117,0
211236,0
226731,0
238843,0
305337,0
30138,0
23119,0
496351,0
162589,0
73983,0
102760,0
450580,0
226410,0
194230,0
53790,0
124436,0
401632,0
252860,0
92279,0
199130,0
11225,0
317491,0
282300,0
13581,0
306948,0
315794,0
376512,0
175118,0
272163,0
361814,0
78780,0
20326,0
377768,0
312712,0
58394,0
115578,0
320691,0
374350,0
24423,0
77408,0
199257,0
293105,0
25003,0
217056,0
152920,0
286380,0
409713,0
332991,0
262336,0
122980,0
20247,0
117906,0
382304,0
185163,0
52720,0
354144,0
180294,0
426768,0
310418,0
313657,0
45242,0
479334,0
31804,0
437124,0
59955,0
234158,0
142396,0
387002,0
210304,0
8321,0
415188,0
133138,0
240840,0
375327,0
204610,0
375014,0
157183,0
225104,0
15882,0
456270,0
147902,0
443997,0
274941,0
165919,0
365221,0
320294,0
292960,0
249614,0
320121,0
71217,0
492733,0
502623,0
62964,0
131651,0
218226,0
83179,0
128080,0
182601,0
247279,0
37604,0
24247,0
188208,0
96838,0
54826,0
112702,0
49184,0
105694,0
114876,0
94342,0
54140,0
365401,0
434815,0
244179,0
49221,0
447610,0
27271,0
303956,0
377425,0
438752,0
338381,0
160087,0
73401,0
424643,0
369455,0
286270,0
460129,0
353655,0
154600,0
24956,0
491463,0
215150,0
50874,0
233590,0
115258,0
299368,0
220760,0
254636,0
361971,0
125721,0
358506,0
234770,0
212891,0
20288,0
369414,0
119801,0
368347,0
199543,0
52917,0
242335,0
340205,0
333311,0
275246,0
216815,0
57238,0
374698,0
502822,0
122348,0
250685,0
175562,0
374161,0
309320,0
49137,0
35192,0
316264,0
164974,0
258955,0
65467,0
283843,0
113315,0
40124,0
130081,0
262153,0
114528,0
239256,0
196618,0
382929,0
370751,0
274784,0
268872,0
432986,0
298849,0
248695,0
207886,0
445063,0
240009,0
234938,0
313460,0
74680,0
115516,0
192121,0
21954,0
430027,0
207171,0
110125,0
189679,0
114882,0
108824,0
285633,0
281161,0
451890,0
218888,0
75957,0
58951,0
10210,0
221538,0
153516,0
148578,0
342526,0
369276,0
121180,0
182934,0
305747,0
221331,0
322384,0
259718,0
113205,0
404770,0
374923,0
194902,0
87878,0
201900,0
52279,0
9027,0
47936,0
9713,0
443764,0
377,0
322596,0
387805,0
246668,0
161142,0
82908,0
95787,0
60436,0
37245,0
151671,0
15385,0
404357,0
98355,0
208156,0
364649,0
298725,0
302314,0
210942,0
312355,0
78424,0
226113,0
83016,0
429108,0
294623,0
370438,0
125259,0
143487,0
409668,0
241646,0
10451,0
473172,0
1257,0
326145,0
8871,0
292965,0
358756,0
12249,0
35469,0
123647,0
95402,0
379289,0
177546,0
112611,0
376405,0
377776,0
401417,0
256232,0
42371,0
105737,0
504344,0
479146,0
250403,0
476282,0
43005,0
236577,0
63966,0
220390,0
4358,0
412925,0
2782,0
321300,0
130430,0
497563,0
310817,0
477081,0
338014,0
357734,0
355243,0
141209,0
151428,0
312479,0
54344,0
166895,0
111771,0
315503,0
473715,0
455486,0
145748,0
212523,0
367392,0
159972,0
124672,0
453822,0
465850,0
289689,0
302526,0
71401,0
1323,0
462204,0
152739,0
229720,0
260663,0
163665,0
475485,0
410576,0
439160,0
209134,0
159995,0
141434,0
108172,0
48060,0
204113,0
219620,0
109196,0
157896,0
175578,0
52488,0
100322,0
480883,0
342955,0
232198,0
424571,0
139814,0
203039,0
302452,0
427204,0
309451,0
189628,0
457597,0
459336,0
278262,0
359356,0
288172,0
262906,0
280376,0
170044,0
330230,0
39632,0
507103,0
12281,0
383613,0
33138,0
225099,0
7980,0
213498,0
153760,0
321213,0
57844,0
311578,0
316857,0
86981,0
427431,0
408859,0
132403,0
71109,0
201709,0
36588,0
59117,0
86429,0
165456,0
249068,0
99084,0
326722,0
66545,0
364788,0
24988,0
307401,0
371738,0
15978,0
336079,0
64757,0
91988,0
446355,0
31765,0
241196,0
256683,0
125703,0
117650,0
417080,0
308684,0
396913,0
53666,0
62847,0
152105,0
462235,0
336456,0
31359,0
349437,0
469163,0
79929,0
442809,0
366351,0
470619,0
189695,0
52053,0
344141,0
24356,0
475740,0
56264,0
327068,0
423700,0
503921,0
351471,0
433185,0
471075,0
210003,0
220935,0
387863,0
316706,0
419790,0
256687,0
136878,0
181809,0
472591,0
168949,0
100228,0
107995,0
118635,0
150418,0
161930,0
374120,0
428915,0
77982,0
437043,0
277306,0
212043,0
32789,0
180492,0
352360,0
8496,0
195523,0
499617,0
190962,0
325988,0
227395,0
33694,0
26048,0
331494,0
369208,0
99310,0
418376,0
488035,0
214036,0
45308,0
166714,0
218379,0
308638,0
39934,0
335786,0
44234,0
317794,0
259522,0
313146,0
319863,0
288549,0
37987,0
132098,0
357170,0
84359,0
460443,0
447992,0
449051,0
273201,0
342489,0
56818,0
230117,0
132958,0
260720,0
22027,0
337171,0
3827,0
53559,0
130409,0
204778,0
369364,0
91720,0
173059,0
497578,0
204250,0
365932,0
60150,0
235825,0
446336,0
204400,0
119821,0
163451,0
270955,0
378673,0
284058,0
347135,0
249747,0
23944,0
53637,0
390392,0
263053,0
190492,0
220171,0
487165,0
216907,0
34101,0
255650,0
296653,0
214004,0
227259,0
287752,0
301438,0
31776,0
142308,0
158169,0
165311,0
63304,0
60851,0
94652,0
272448,0
108142,0
254863,0
428568,0
294946,0
211661,0
245318,0
376718,0
212120,0
228428,0
75999,0
411671,0
363780,0
362432,0
331307,0
248537,0
294172,0
37723,0
207024,0
411445,0
433836,0
127344,0
368573,0
25713,0
382660,0
43300,0
368005,0
271244,0
222785,0
27059,0
34510,0
42757,0
499543,0
169363,0
293902,0
60568,0
372946,0
239001,0
468682,0
21450,0
171347,0
414367,0
280753,0
5591,0
34982,0
233240,0
266929,0
326311,0
15843,0
265493,0
229420,0
270429,0
207603,0
254665,0
67786,0
138857,0
6272,0
180467,0
458120,0
32371,0
85022,0
297564,0
466120,0
75013,0
10189,0
116544,0
332684,0
10445,0
369163,0
296975,0
336565,0
150655,0
444147,0
432821,0
119912,0
385875,0
273496,0
461030,0
117505,0
395845,0
398119,0
244318,0
403469,0
246146,0
22637,0
11659,0
176356,0
269432,0
3665,0
76415,0
124150,0
96490,0
427003,0
75006,0
257306,0
393314,0
21145,0
379184,0
63132,0
291033,0
381091,0
49513,0
111617,0
21419,0
256180,0
504370,0
250910,0
209606,0
206493,0
49589,0
67897,0
178424,0
15431,0
321925,0
123555,0
481577,0
316742,0
421107,0
396456,0
320916,0
81344,0
59248,0
318482,0
284352,0
349167,0
491274,0
170316,0
138245,0
451440,0
349813,0
92748,0
49208,0
50985,0
180726,0
105639,0
161275,0
123239,0
80881,0
127890,0
128776,0
2785,0
503235,0
68474,0
268203,0
342487,0
232806,0
230944,0
442240,0
270441,0
39141,0
301746,0
138225,0
322967,0
15678,0
221505,0
108983,0
114734,0
55216,0
324161,0
433969,0
372264,0
39569,0
84473,0
94482,0
199894,0
203289,0
17397,0
197052,0
135258,0
25572,0
355100,0
446735,0
247268,0
30361,0
340138,0
250320,0
327636,0
388785,0
200267,0
250079,0
67151,0
268915,0
263282,0
178590,0
453694,0
474585,0
65946,0
88250,0
241444,0
222574,0
161730,0
65695,0
77353,0
155511,0
150170,0
245986,0
336771,0
196119,0
178307,0
386969,0
229806,0
104113,0
266528,0
398110,0
300743,0
295222,0
72082,0
104810,0
